total_events,total_sessions,active_days,core_events,payment_status,cluster,gender,is_push_on,ban_status,report_count,alarm_count,pending_chat,pending_votes,friend_id_count,block_user_id_count,hide_user_id_count,class,id,osname,school_grade,province
37,5,3,1.0,False,0,F,1,N,0,0,0,0,87,0,0,2.0,365954,iOS,H1.0,Gyeongbuk
37,3,3,2.0,False,0,M,1,N,0,0,0,0,35,0,0,7.0,172807,Android,H2.0,Gyeongnam
37,6,5,9.0,False,0,F,1,N,0,7,0,4,33,0,3,2.0,477393,Android,M3.0,Gyeonggi
37,1,1,6.0,False,0,F,1,N,0,1,0,16,52,0,0,5.0,42530,iOS,M2.0,Gyeonggi
37,2,2,1.0,False,0,M,1,N,0,1,0,122,103,0,1,4.0,512194,iOS,H1.0,Gyeonggi
37,2,2,2.0,False,0,M,1,N,0,0,0,128,40,0,0,3.0,67756,iOS,H2.0,Chungnam
37,8,5,1.0,False,0,M,1,N,0,0,0,5,81,0,0,6.0,416582,Android,H1.0,Seoul
37,1,1,6.0,False,0,F,1,N,0,1,0,135,93,0,0,5.0,252955,iOS,H2.0,Jeonnam
37,3,3,3.0,False,0,M,1,N,0,0,0,1,42,0,0,5.0,314699,iOS,M3.0,Gyeonggi
37,3,3,4.0,False,0,F,1,N,1,0,0,200,110,0,4,7.0,244789,iOS,H1.0,Daejeon
37,2,2,1.0,False,0,M,1,N,0,1,0,20,49,0,0,3.0,28095,iOS,H1.0,Daejeon
37,3,3,2.0,False,0,F,1,N,0,0,0,28,40,0,0,3.0,487585,Android,M2.0,Busan
37,2,2,5.0,False,0,F,0,N,0,0,0,0,60,0,0,6.0,315601,Android,H1.0,Busan
37,2,2,4.0,False,0,M,1,N,0,1,0,395,82,0,0,1.0,179040,iOS,H1.0,Chungnam
37,5,2,5.0,False,0,M,1,N,0,0,0,0,72,0,0,13.0,151464,iOS,H2.0,Jeju
37,2,2,5.0,False,0,M,1,N,0,0,0,0,97,0,0,7.0,359158,iOS,H1.0,Busan
37,3,3,8.0,False,0,M,1,N,0,0,0,35,45,0,0,3.0,349726,iOS,M2.0,Gyeongnam
37,4,4,9.0,False,0,F,1,N,0,1,0,0,26,0,0,8.0,472323,Android,M2.0,Gyeonggi
37,3,3,4.0,False,0,F,0,N,0,1,0,105,46,0,1,4.0,36689,iOS,M3.0,Jeonbuk
37,2,2,6.0,False,0,F,1,N,0,1,0,29,67,0,0,4.0,64351,iOS,M2.0,Gyeongbuk
37,5,5,4.0,False,0,M,1,N,0,2,0,141,62,0,0,6.0,344606,Android,M2.0,Incheon
37,1,1,7.0,False,0,F,1,N,0,0,0,10,124,0,0,6.0,59088,iOS,M3.0,Jeonbuk
37,4,4,9.0,False,0,M,1,N,0,0,0,8,48,0,0,7.0,291367,Android,M3.0,Gyeonggi
37,5,5,7.0,False,0,M,1,N,0,1,0,83,87,0,0,2.0,342583,iOS,M2.0,Incheon
37,2,2,3.0,False,0,F,1,N,0,0,0,4,45,0,0,2.0,100123,iOS,H1.0,Jeonnam
37,2,1,7.0,False,0,M,1,N,0,0,0,0,53,0,0,2.0,112259,Android,M2.0,Daegu
37,4,4,2.0,False,0,M,1,N,0,0,0,0,51,0,0,10.0,64182,iOS,H1.0,Gyeonggi
37,1,1,4.0,False,0,M,1,N,0,0,0,0,32,0,0,7.0,2992,Android,H1.0,Gyeonggi
37,3,3,7.0,False,0,F,1,N,0,0,0,17,67,0,0,1.0,494866,iOS,H1.0,Sejong
37,2,2,4.0,False,0,F,1,N,0,0,0,0,23,0,0,5.0,145760,iOS,H2.0,Chungnam
37,3,3,1.0,False,0,M,1,N,0,0,0,69,48,0,0,1.0,330271,Android,M3.0,Gyeonggi
37,4,3,4.0,False,0,F,1,N,0,0,0,0,63,0,0,6.0,475952,Android,M3.0,Chungnam
37,2,1,8.0,False,0,M,1,N,0,0,0,0,56,0,5,11.0,33773,iOS,H3.0,Gwangju
37,1,1,5.0,False,0,F,1,N,0,0,0,1,60,0,0,6.0,42558,iOS,M2.0,Gyeonggi
37,5,5,4.0,False,0,F,1,N,0,0,0,51,116,0,1,7.0,378853,iOS,M2.0,Gyeongbuk
37,1,1,2.0,False,0,F,1,N,0,0,0,0,25,0,0,1.0,150969,iOS,H1.0,Jeonnam
37,4,4,5.0,False,0,M,1,N,0,1,0,134,85,0,0,2.0,494004,iOS,M2.0,Gyeonggi
37,2,2,6.0,False,0,F,1,N,0,0,0,164,63,0,0,1.0,324812,iOS,M3.0,Seoul
37,2,2,9.0,False,0,F,1,N,0,0,0,0,32,0,1,8.0,137394,Android,H1.0,Busan
37,4,4,8.0,False,0,M,1,N,0,1,0,8,25,0,0,7.0,221677,Android,M2.0,Gangwon
37,2,2,8.0,False,0,M,0,N,0,1,0,286,80,0,0,4.0,94640,iOS,H1.0,Jeonnam
37,2,2,3.0,False,0,F,0,N,0,0,0,5,38,0,0,1.0,347671,Android,M2.0,Gyeonggi
37,7,6,0.0,False,0,F,0,N,0,1,0,0,42,0,0,6.0,279260,iOS,H1.0,Jeonnam
37,1,1,4.0,False,0,F,1,N,0,0,0,133,39,0,0,4.0,89519,iOS,M2.0,Gyeonggi
37,5,2,2.0,False,0,M,1,N,0,0,0,1,21,0,0,2.0,203482,iOS,H3.0,Jeju
37,3,3,3.0,False,0,F,1,N,0,0,0,75,46,0,0,6.0,167484,iOS,H2.0,Jeonbuk
37,4,3,5.0,False,0,F,1,N,0,1,0,246,86,0,0,5.0,176322,iOS,M2.0,Gyeonggi
37,3,3,2.0,False,0,F,0,N,0,0,0,5,55,0,0,4.0,205630,iOS,M3.0,Chungbuk
37,4,4,4.0,False,0,M,0,N,0,0,0,2,87,0,3,5.0,379015,iOS,H1.0,Incheon
37,4,4,7.0,False,0,F,1,N,0,1,0,89,23,0,0,3.0,498669,iOS,H2.0,Busan
37,3,2,5.0,False,0,M,1,N,0,0,1,0,24,0,0,2.0,155292,iOS,H2.0,Gyeonggi
37,2,2,4.0,False,0,F,1,N,0,0,0,0,28,0,0,9.0,49581,iOS,H1.0,Daejeon
37,6,5,4.0,False,0,F,1,N,0,0,0,182,52,0,0,9.0,495812,iOS,H2.0,Gyeonggi
37,1,1,8.0,False,0,F,0,N,0,0,0,299,161,0,0,12.0,139104,iOS,M2.0,Gyeonggi
37,2,2,3.0,False,0,F,1,W,0,0,0,315,51,0,0,3.0,141427,iOS,H3.0,Jeju
37,4,4,9.0,False,0,F,1,N,0,1,0,0,43,0,205,4.0,520609,Android,M2.0,Gyeongnam
37,3,2,2.0,False,0,M,1,N,0,0,0,63,37,0,0,3.0,35562,iOS,H1.0,Gwangju
37,2,2,3.0,False,0,M,1,N,0,0,0,341,54,0,0,2.0,217399,Android,M2.0,Gyeonggi
37,4,3,2.0,False,0,F,1,N,0,0,0,0,27,0,0,4.0,37130,iOS,M2.0,Incheon
37,3,2,2.0,False,0,F,1,N,0,0,0,119,29,0,0,2.0,196619,iOS,M2.0,Gyeonggi
37,2,2,3.0,False,0,F,1,N,0,1,0,259,49,0,0,4.0,202637,iOS,M2.0,Sejong
37,1,1,3.0,False,0,M,1,N,0,0,0,36,9,0,0,8.0,58036,iOS,H1.0,Gyeonggi
37,1,1,4.0,False,0,F,1,N,0,0,0,0,79,0,0,1.0,485487,iOS,H1.0,Gangwon
37,2,2,1.0,False,0,F,1,N,0,1,0,0,16,0,0,7.0,167916,Android,M2.0,Gyeongbuk
37,2,2,2.0,False,0,F,1,N,1,0,0,63,33,0,0,1.0,476791,iOS,M2.0,Gyeonggi
37,2,1,3.0,False,0,M,1,N,0,0,0,4,58,0,0,1.0,111821,iOS,H2.0,Gangwon
37,3,2,6.0,False,0,M,1,N,0,0,0,37,85,0,1,5.0,46032,iOS,M3.0,Gangwon
37,3,2,4.0,False,0,F,1,N,0,0,0,0,29,0,1,5.0,180050,iOS,M3.0,Gwangju
37,2,1,5.0,False,0,M,1,N,0,0,0,0,28,0,1,7.0,175627,iOS,H2.0,Seoul
37,6,3,2.0,False,0,M,1,N,0,1,0,546,56,0,0,6.0,302588,iOS,H1.0,Seoul
37,4,3,2.0,False,0,M,1,N,0,0,0,6,91,0,0,6.0,474972,iOS,H1.0,Ulsan
37,2,2,5.0,False,0,M,1,N,0,0,0,9,38,0,0,7.0,490283,iOS,M2.0,Jeonbuk
37,2,2,2.0,False,0,F,0,N,3,0,0,43,106,0,0,10.0,524372,iOS,M2.0,Busan
37,5,3,8.0,False,0,M,1,N,0,0,0,2,65,0,0,8.0,414550,iOS,M3.0,Ulsan
37,2,2,3.0,False,0,F,1,N,0,1,0,48,39,0,0,12.0,44751,iOS,M3.0,Daejeon
37,2,2,2.0,False,0,M,1,N,0,1,0,41,57,0,0,3.0,385609,iOS,H2.0,Chungnam
37,1,1,3.0,False,0,M,1,N,0,0,0,18,33,0,1,7.0,441141,iOS,H1.0,Chungbuk
37,5,4,6.0,False,0,M,1,N,0,2,0,1,49,0,0,2.0,223406,Android,M2.0,Gyeongbuk
37,8,6,2.0,False,0,F,1,N,0,1,0,70,80,0,0,3.0,102284,iOS,M3.0,Jeonnam
37,2,2,6.0,False,0,M,0,N,0,0,0,37,31,0,0,5.0,67005,Android,H2.0,Busan
37,2,2,1.0,False,0,M,1,N,0,0,0,0,19,0,0,10.0,285651,Android,H2.0,Gyeonggi
37,2,2,10.0,False,0,F,1,N,0,1,0,1,29,0,0,2.0,187969,Android,M2.0,Gyeonggi
37,3,3,7.0,False,0,F,1,N,0,1,0,111,69,0,1,1.0,285285,iOS,M3.0,Chungnam
37,3,2,4.0,False,0,F,1,N,0,0,0,576,90,0,1,8.0,441579,Android,M3.0,Daegu
37,2,2,0.0,False,0,F,1,N,0,0,0,80,29,0,1,7.0,29869,iOS,H1.0,Daegu
37,2,2,3.0,False,0,F,1,N,0,0,0,130,106,0,0,1.0,220280,iOS,H1.0,Gwangju
37,3,3,6.0,False,0,F,1,N,0,1,0,30,75,0,0,4.0,254769,iOS,H1.0,Chungnam
37,2,2,3.0,False,0,M,1,N,0,0,0,121,35,0,0,1.0,277234,Android,H1.0,Gyeonggi
37,2,2,2.0,False,0,F,0,N,0,0,0,0,36,0,0,3.0,237433,iOS,H2.0,Gyeonggi
37,4,3,2.0,False,0,M,1,N,0,0,0,143,64,0,0,1.0,405389,iOS,H1.0,Gyeonggi
37,2,2,9.0,False,0,M,1,N,0,0,0,40,45,0,0,2.0,43621,iOS,M3.0,Gyeonggi
37,3,3,3.0,False,0,F,0,N,0,2,0,184,43,0,0,4.0,524171,Android,H2.0,Gwangju
37,3,3,3.0,False,0,F,1,N,1,0,0,0,11,0,1,2.0,98923,iOS,H1.0,Incheon
37,4,4,4.0,False,0,M,1,N,0,1,0,53,72,0,0,6.0,177572,Android,M2.0,Jeonbuk
37,4,4,14.0,False,0,M,1,N,0,1,0,0,50,0,1,3.0,226477,iOS,M2.0,Jeonnam
37,5,4,2.0,False,0,F,1,N,0,0,0,117,62,0,0,4.0,296162,iOS,H1.0,Gyeonggi
37,4,3,2.0,False,0,F,1,N,0,0,0,147,37,0,0,1.0,218049,iOS,H1.0,Incheon
37,1,1,7.0,False,0,M,1,N,0,0,0,0,39,0,0,1.0,172297,iOS,H2.0,Daegu
37,2,1,7.0,False,0,M,1,N,0,1,0,0,16,0,0,4.0,253609,iOS,H1.0,Chungnam
37,3,3,6.0,False,0,F,0,N,0,0,0,21,47,0,0,5.0,144128,Android,H1.0,Gyeonggi
37,6,4,12.0,False,0,M,1,N,0,0,0,0,52,0,0,4.0,278443,Android,M2.0,Gyeonggi
37,2,2,5.0,False,0,M,1,N,0,0,0,38,105,0,0,9.0,69294,iOS,H3.0,Gyeonggi
37,5,4,3.0,False,0,F,1,N,0,0,0,0,83,0,0,2.0,372590,iOS,H1.0,Gyeongbuk
37,2,2,5.0,False,0,M,1,N,0,0,0,17,84,0,0,3.0,56295,Android,M2.0,Daegu
37,1,1,7.0,False,0,F,1,N,0,1,0,173,135,0,0,9.0,6772,iOS,M2.0,Gyeonggi
37,3,2,1.0,False,0,F,1,N,0,0,0,0,15,0,0,1.0,305558,iOS,M2.0,Jeonnam
37,1,1,11.0,False,0,F,1,N,0,1,0,0,199,0,0,3.0,148044,Android,H1.0,Seoul
37,7,7,2.0,False,0,F,1,N,0,0,0,185,61,0,0,5.0,400258,iOS,H1.0,Gyeonggi
37,3,2,6.0,False,0,F,1,N,0,0,0,1,74,0,0,1.0,23838,iOS,M2.0,Incheon
37,6,4,4.0,False,0,F,1,N,1,2,1,390,55,0,0,4.0,523419,iOS,M2.0,Daegu
37,5,5,2.0,False,0,F,1,N,0,0,0,48,80,0,1,2.0,423645,Android,H1.0,Jeonbuk
37,3,3,2.0,False,0,M,1,N,0,0,0,86,40,0,1,1.0,110849,iOS,H2.0,Incheon
37,1,1,6.0,False,0,F,1,N,0,0,0,0,22,0,0,4.0,125038,iOS,M2.0,Gyeonggi
37,8,6,2.0,False,0,M,1,N,0,0,0,78,50,0,0,6.0,419471,Android,H2.0,Gyeonggi
37,1,1,4.0,False,0,M,0,N,0,0,0,1,37,0,0,10.0,14706,Android,H2.0,Gyeonggi
37,4,3,3.0,False,0,F,1,N,0,0,0,90,16,0,0,5.0,188943,Android,H1.0,Gyeonggi
37,5,5,0.0,False,0,F,1,N,0,0,0,583,51,0,0,4.0,177140,iOS,M3.0,Seoul
37,4,3,1.0,False,0,F,1,N,0,0,1,0,18,0,0,1.0,90321,iOS,H1.0,Gyeonggi
37,1,1,4.0,False,0,F,0,N,0,0,0,5,45,0,0,1.0,114531,iOS,H2.0,Chungbuk
37,7,4,2.0,False,0,F,1,N,0,0,0,0,25,0,0,3.0,234275,iOS,H1.0,Incheon
37,3,2,4.0,False,0,M,1,N,0,0,0,0,42,0,0,12.0,284747,Android,H1.0,Gyeonggi
37,2,2,4.0,False,0,M,1,N,0,0,0,2,99,0,0,6.0,506640,iOS,H1.0,Gyeonggi
37,1,1,10.0,False,0,F,1,N,0,0,0,0,51,0,0,7.0,36781,iOS,H1.0,Gyeonggi
37,2,2,3.0,False,0,M,1,N,0,0,0,423,63,0,0,13.0,323411,iOS,H1.0,Gyeongnam
37,3,3,3.0,False,0,F,1,N,0,0,0,0,20,0,0,2.0,416185,Android,M3.0,Ulsan
37,1,1,5.0,False,0,M,0,N,0,0,0,0,38,0,0,4.0,45048,iOS,H1.0,Incheon
37,2,2,3.0,False,0,F,1,N,0,0,0,42,53,0,0,7.0,56440,iOS,H2.0,Chungbuk
37,3,2,1.0,False,0,F,1,N,0,0,0,0,41,0,0,10.0,312180,iOS,M3.0,Gwangju
37,4,3,5.0,False,0,M,1,N,0,0,0,27,34,0,2,1.0,342735,Android,M2.0,Gyeonggi
37,2,2,3.0,False,0,F,1,N,0,0,0,1,42,0,0,2.0,443427,iOS,H1.0,Chungnam
37,3,2,4.0,False,0,M,1,N,0,0,0,13,34,0,0,6.0,211556,iOS,H1.0,Gwangju
37,3,2,3.0,False,0,M,1,N,0,0,0,2,6,0,0,1.0,221694,iOS,H1.0,Seoul
37,3,3,1.0,False,0,F,1,N,0,0,0,0,68,0,0,2.0,254471,iOS,M3.0,Gyeonggi
37,3,3,3.0,False,0,F,1,N,0,0,0,0,130,0,0,1.0,190306,iOS,H1.0,Chungnam
37,1,1,4.0,False,0,F,1,N,0,2,0,1,13,0,0,2.0,115664,Android,M2.0,Daegu
37,2,1,4.0,False,0,F,1,N,0,1,0,58,85,0,0,5.0,218476,iOS,H1.0,Busan
37,3,3,4.0,False,0,M,1,N,0,0,0,0,56,0,0,1.0,478690,Android,H1.0,Daegu
37,2,2,5.0,False,0,M,1,N,0,1,0,9,105,0,2,3.0,344306,Android,H1.0,Ulsan
37,3,3,3.0,False,0,F,0,N,0,0,0,0,53,0,0,5.0,521649,iOS,H3.0,Gyeonggi
37,7,4,6.0,False,0,F,1,N,0,1,0,461,59,0,0,5.0,82691,iOS,M3.0,Incheon
37,3,3,7.0,False,0,M,0,N,0,1,0,0,31,0,0,1.0,501744,iOS,M3.0,Jeonbuk
37,5,3,1.0,False,0,M,1,N,0,0,2,0,28,0,0,4.0,364204,iOS,H3.0,Seoul
37,3,1,7.0,False,0,M,1,N,0,0,0,1,60,0,1,5.0,62980,Android,H2.0,Gyeonggi
37,4,3,1.0,False,0,M,0,N,0,0,2,0,79,0,0,13.0,474217,iOS,M3.0,Gyeonggi
37,2,2,13.0,False,0,F,1,N,0,1,0,0,28,0,1,3.0,189014,iOS,H2.0,Ulsan
37,2,2,9.0,False,0,M,1,N,0,0,0,16,48,0,2,5.0,368288,iOS,H1.0,Gyeonggi
37,3,3,8.0,False,0,M,1,N,2,1,0,79,33,0,0,8.0,22419,Android,M2.0,Gwangju
37,1,1,9.0,False,0,M,0,N,0,0,0,0,15,0,0,12.0,103064,iOS,H1.0,Gyeonggi
37,3,3,4.0,False,0,F,1,W,0,0,0,0,56,1,0,7.0,134498,iOS,M3.0,Gyeongnam
37,1,1,5.0,False,0,F,1,N,0,0,0,134,87,0,0,7.0,295245,iOS,H1.0,Gwangju
37,1,1,6.0,False,0,M,1,N,0,0,0,127,23,0,0,10.0,173895,iOS,H2.0,Gyeonggi
37,4,4,6.0,False,0,M,1,N,0,1,0,2,58,0,0,6.0,44721,Android,H2.0,Gyeonggi
37,5,4,3.0,False,0,F,1,N,0,0,0,25,86,0,0,1.0,164324,iOS,M2.0,Gangwon
37,1,1,9.0,False,0,F,1,N,0,0,0,415,107,0,0,3.0,46807,iOS,M2.0,Incheon
37,2,2,3.0,False,0,F,1,N,0,0,0,59,104,0,0,2.0,138882,iOS,H2.0,Ulsan
37,3,2,10.0,False,0,F,1,N,0,0,0,6,58,0,0,3.0,80380,Android,M2.0,Gyeonggi
37,5,4,1.0,False,0,M,1,N,0,0,0,569,91,0,0,8.0,131359,iOS,H2.0,Gyeonggi
37,2,2,4.0,False,0,M,0,N,0,0,0,301,61,0,1,1.0,169275,iOS,H3.0,Daegu
37,3,2,9.0,False,0,M,1,N,0,0,0,71,59,0,0,6.0,111844,iOS,H3.0,Gangwon
37,3,2,8.0,False,0,M,1,N,0,2,0,261,46,0,0,7.0,71986,iOS,M3.0,Gyeongbuk
37,4,4,4.0,False,0,F,1,N,0,0,0,108,37,0,5,2.0,181327,iOS,M3.0,Jeonnam
37,3,3,9.0,False,0,F,1,N,0,1,0,470,146,0,0,2.0,142550,iOS,M3.0,Busan
37,1,1,5.0,True,0,M,1,N,0,0,0,51,47,0,0,8.0,134494,Android,M3.0,Gyeonggi
37,4,4,3.0,False,0,M,1,N,0,1,0,2,94,0,0,9.0,314908,iOS,M3.0,Daegu
37,2,2,2.0,False,0,F,1,N,0,0,0,0,125,0,0,5.0,175447,iOS,H2.0,Chungnam
37,4,3,7.0,False,0,F,1,N,0,1,0,5,59,0,0,4.0,234110,iOS,H1.0,Gyeongnam
37,6,5,1.0,False,0,F,1,N,0,0,0,540,69,0,0,4.0,418481,iOS,M2.0,Daegu
37,2,2,4.0,False,0,M,1,N,0,0,0,46,42,0,0,1.0,353813,Android,H2.0,Gyeonggi
37,2,1,4.0,False,0,M,1,N,0,0,0,62,49,0,0,5.0,106756,Android,M3.0,Seoul
37,1,1,8.0,False,0,F,1,N,0,0,0,19,17,0,0,9.0,154528,iOS,H2.0,Chungbuk
37,1,1,3.0,False,0,M,1,N,0,0,0,0,23,0,0,8.0,61585,iOS,H3.0,Jeonbuk
37,1,1,5.0,False,0,M,0,N,0,0,0,169,76,0,3,1.0,118377,Android,M3.0,Daegu
37,2,3,2.0,False,0,F,1,N,0,0,0,208,85,0,0,6.0,240243,iOS,H1.0,Gyeonggi
37,4,3,2.0,False,0,M,1,N,0,0,0,140,63,0,0,6.0,485851,iOS,H1.0,Busan
37,4,4,4.0,False,0,F,1,N,0,1,0,0,41,0,0,8.0,113488,iOS,M2.0,Gangwon
37,2,2,1.0,False,0,F,0,N,0,0,0,0,74,0,0,1.0,294950,iOS,M3.0,Busan
37,2,2,4.0,False,0,M,1,N,0,1,0,24,42,0,12,6.0,122111,iOS,H3.0,Jeonbuk
37,2,2,5.0,False,0,F,1,N,0,0,0,133,64,0,0,5.0,84745,iOS,H3.0,Gyeongnam
37,3,2,3.0,False,0,F,1,N,0,0,0,0,24,0,0,7.0,141658,Android,H2.0,Gyeongnam
37,4,4,12.0,False,0,M,1,N,0,0,0,0,44,0,2,5.0,55880,iOS,M2.0,Gangwon
37,4,4,6.0,False,0,M,1,N,0,0,0,0,112,0,0,1.0,431251,iOS,M2.0,Daegu
37,4,4,10.0,False,0,M,0,N,0,1,0,222,65,0,5,2.0,486248,iOS,H1.0,Chungbuk
37,4,3,2.0,False,0,M,0,N,1,0,0,6,18,0,0,10.0,363795,Android,H1.0,Gyeonggi
37,3,3,2.0,False,0,M,1,N,0,0,0,18,54,0,1,2.0,518325,iOS,H1.0,Gyeonggi
37,1,1,3.0,False,0,F,1,N,0,0,0,0,53,0,0,3.0,43538,Android,H1.0,Gyeonggi
37,2,2,5.0,False,0,F,1,N,0,0,0,79,53,0,0,5.0,169552,iOS,M2.0,Gyeonggi
37,3,3,4.0,False,0,M,1,N,0,1,0,26,60,0,0,3.0,252676,Android,M2.0,Daegu
37,4,3,7.0,False,0,M,1,N,0,0,0,31,34,0,14,5.0,295422,Android,M3.0,Incheon
37,3,3,10.0,False,0,F,1,N,0,0,0,1,24,0,0,6.0,25233,Android,M2.0,Gyeonggi
37,4,4,5.0,False,0,F,1,N,0,0,0,0,28,0,0,2.0,324139,iOS,M3.0,Gyeonggi
37,2,2,4.0,False,0,M,1,N,0,0,0,93,60,0,0,2.0,5611,Android,H2.0,Gyeonggi
37,5,3,4.0,False,0,F,1,N,0,1,0,0,38,0,0,3.0,523281,Android,M2.0,Incheon
37,2,2,8.0,False,0,M,1,N,0,0,0,71,36,0,0,1.0,81932,iOS,H2.0,Jeonbuk
37,3,2,8.0,False,0,M,1,N,0,0,0,6,40,0,0,7.0,155597,Android,M2.0,Daegu
37,2,1,2.0,False,0,M,1,N,0,0,0,0,108,0,0,9.0,110779,iOS,M2.0,Gwangju
37,4,4,1.0,False,0,M,1,N,0,0,0,4,36,0,0,5.0,399905,iOS,H2.0,Gyeonggi
37,2,2,5.0,False,0,M,1,N,0,0,0,158,66,0,1,2.0,218298,Android,H1.0,Jeonnam
37,2,2,2.0,False,0,F,0,N,0,0,0,19,44,0,0,5.0,42544,iOS,M2.0,Jeju
37,2,2,5.0,False,0,M,1,N,0,0,0,0,28,0,0,1.0,189943,iOS,M3.0,Jeonbuk
37,7,7,9.0,False,0,M,1,N,0,1,0,1,17,0,0,5.0,510774,iOS,M2.0,Gyeongbuk
37,1,1,3.0,False,0,F,0,N,0,0,0,396,125,0,0,9.0,183880,iOS,M2.0,Incheon
37,1,1,3.0,False,0,F,1,N,0,0,0,5,26,0,0,7.0,20150,Android,M3.0,Gyeonggi
37,2,2,3.0,False,0,M,0,N,0,0,0,2,69,0,0,2.0,166668,iOS,M3.0,Gwangju
37,4,3,8.0,False,0,F,1,N,0,0,1,7,131,0,0,5.0,202262,iOS,M2.0,Gyeonggi
37,6,5,6.0,False,0,M,1,N,0,0,0,0,24,0,0,10.0,88028,Android,H2.0,Gyeonggi
37,2,2,3.0,False,0,F,1,N,0,1,0,3,47,0,0,4.0,160357,iOS,M2.0,Gyeonggi
37,2,2,4.0,False,0,F,1,N,0,0,0,173,66,0,0,4.0,498709,iOS,M2.0,Gyeongbuk
37,5,4,6.0,False,0,F,1,N,0,0,0,68,80,0,0,3.0,393839,iOS,M2.0,Gyeonggi
37,2,2,5.0,False,0,F,1,N,0,0,0,0,49,0,0,5.0,138787,iOS,M2.0,Jeonnam
37,3,3,8.0,False,0,M,1,N,0,0,0,6,36,0,0,6.0,175685,iOS,H2.0,Chungnam
37,3,2,5.0,False,0,M,1,N,0,0,0,227,121,0,1,6.0,249139,Android,M2.0,Gyeonggi
37,4,4,3.0,False,0,F,1,N,0,0,0,229,75,0,0,4.0,495586,iOS,H1.0,Incheon
37,1,1,5.0,False,0,F,1,N,0,1,0,30,49,0,0,6.0,62104,iOS,H1.0,Chungnam
37,5,5,2.0,False,0,F,1,N,0,0,0,2,38,0,0,1.0,217730,iOS,H1.0,Seoul
37,2,2,4.0,False,0,F,1,N,0,1,0,52,47,1,1,1.0,96657,iOS,H1.0,Seoul
37,2,2,3.0,False,0,M,1,N,0,0,0,59,17,0,0,3.0,125349,iOS,H3.0,Gwangju
37,1,1,2.0,False,0,M,1,N,0,0,0,25,136,0,0,2.0,75298,iOS,H2.0,Gyeonggi
37,3,3,2.0,False,0,M,1,N,0,0,0,4,78,0,0,2.0,496339,Android,M2.0,Gyeonggi
37,5,5,3.0,False,0,M,1,N,0,0,0,1,63,0,0,2.0,525120,Android,H1.0,Incheon
37,4,3,9.0,False,0,F,1,N,0,0,0,0,26,0,0,7.0,388847,iOS,H1.0,Incheon
37,5,4,2.0,False,0,F,1,N,0,0,0,201,71,0,0,2.0,245980,iOS,H2.0,Seoul
37,2,2,2.0,False,0,F,0,N,0,0,0,216,39,0,0,5.0,1150,iOS,H2.0,Gyeonggi
37,5,3,4.0,False,0,F,1,N,0,0,0,16,25,0,3,3.0,230154,Android,M3.0,Gyeonggi
37,2,2,4.0,False,0,F,1,N,0,1,0,4,51,0,0,5.0,143872,iOS,M3.0,Incheon
37,6,5,5.0,False,0,F,1,N,0,0,0,19,41,0,0,2.0,507807,iOS,M2.0,Jeonnam
37,1,1,4.0,False,0,F,1,N,0,0,0,0,32,0,0,3.0,183713,Android,M3.0,Gangwon
37,3,2,4.0,False,0,M,1,N,0,1,0,0,62,0,0,4.0,253694,Android,M3.0,Incheon
37,1,1,2.0,False,0,F,1,N,1,1,0,4,57,0,0,4.0,164132,Android,M2.0,Daegu
37,5,6,5.0,False,0,M,1,N,0,1,0,3,30,0,0,4.0,237754,Android,M2.0,Seoul
37,1,1,5.0,True,0,M,1,N,0,0,0,294,68,0,0,4.0,239150,iOS,M2.0,Gyeonggi
37,10,7,1.0,False,0,M,1,N,0,0,0,215,80,0,0,4.0,379153,iOS,M2.0,Daegu
37,1,1,9.0,False,0,F,1,N,0,0,0,23,40,0,0,10.0,75750,iOS,H2.0,Daegu
37,2,2,2.0,False,0,F,1,N,0,0,1,0,45,0,0,4.0,188908,iOS,M2.0,Jeju
37,2,2,7.0,False,0,M,0,N,0,1,0,5,42,0,0,6.0,25324,Android,H1.0,Gyeonggi
37,2,2,9.0,False,0,F,0,N,0,1,0,0,81,0,0,2.0,320573,Android,M3.0,Chungnam
37,2,1,2.0,False,0,M,0,N,0,0,0,5,51,0,0,3.0,104197,iOS,H2.0,Jeonnam
37,3,2,6.0,False,0,M,1,N,0,0,0,1,104,0,1,2.0,151636,Android,M2.0,Gyeonggi
37,3,3,6.0,False,0,M,1,N,0,0,0,0,59,0,0,14.0,522664,Android,M3.0,Gyeonggi
37,4,4,1.0,False,0,M,1,N,0,0,0,2,92,0,0,5.0,348171,iOS,M3.0,Gyeongnam
37,1,1,6.0,False,0,M,1,N,0,0,0,229,44,0,0,3.0,141498,iOS,M3.0,Gyeonggi
37,2,2,3.0,False,0,M,1,N,0,0,0,13,18,0,0,3.0,34932,iOS,H1.0,Gyeonggi
37,2,1,3.0,False,0,F,1,N,0,0,0,1,39,0,0,1.0,167452,iOS,H2.0,Seoul
37,4,4,5.0,False,0,F,1,N,0,0,0,11,78,0,0,6.0,29130,iOS,M3.0,Gyeonggi
37,3,3,0.0,False,0,M,1,N,0,1,0,0,30,0,0,2.0,17031,iOS,M3.0,Gyeonggi
37,4,3,7.0,False,0,F,1,N,0,0,0,0,82,0,3,3.0,100034,iOS,M3.0,Chungbuk
37,6,4,9.0,False,0,F,1,N,0,2,0,8,56,0,0,4.0,199973,iOS,M2.0,Incheon
